ds,ndc,drug_name,category,y,source,population,weight,yhat
2025-03-17,57237052101,Methotrexate 2.5mg,other,18.0,synthetic,5000,0.5,6.1
2025-03-24,57237052101,Methotrexate 2.5mg,other,13.0,synthetic,5000,0.5,8.6
2025-03-31,57237052101,Methotrexate 2.5mg,other,15.0,synthetic,5000,0.5,6.8
2025-04-07,57237052101,Methotrexate 2.5mg,other,12.0,synthetic,5000,0.5,6.0
2025-04-14,57237052101,Methotrexate 2.5mg,other,17.0,synthetic,5000,0.5,8.2
2025-04-21,57237052101,Methotrexate 2.5mg,other,17.0,synthetic,5000,0.5,6.8
2025-04-28,57237052101,Methotrexate 2.5mg,other,18.0,synthetic,5000,0.5,7.0
2025-05-05,57237052101,Methotrexate 2.5mg,other,12.0,synthetic,5000,0.5,7.5
2025-05-12,57237052101,Methotrexate 2.5mg,other,10.0,synthetic,5000,0.5,6.8
2025-05-19,57237052101,Methotrexate 2.5mg,other,16.0,synthetic,5000,0.5,7.9
2025-05-26,57237052101,Methotrexate 2.5mg,other,15.0,synthetic,5000,0.5,7.2
2025-06-02,57237052101,Methotrexate 2.5mg,other,12.0,synthetic,5000,0.5,7.1
2025-06-09,57237052101,Methotrexate 2.5mg,other,13.0,synthetic,5000,0.5,8.2
2025-06-16,57237052101,Methotrexate 2.5mg,other,10.0,synthetic,5000,0.5,7.2
2025-06-23,57237052101,Methotrexate 2.5mg,other,12.0,synthetic,5000,0.5,7.4
2025-06-30,57237052101,Methotrexate 2.5mg,other,20.0,synthetic,5000,0.5,7.7
2025-01-06,57237053101,Allopurinol 300mg,other,38.0,synthetic,5000,0.5,38.4
2025-01-13,57237053101,Allopurinol 300mg,other,52.0,synthetic,5000,0.5,33.0
2025-01-20,57237053101,Allopurinol 300mg,other,24.0,synthetic,5000,0.5,32.0
2025-01-27,57237053101,Allopurinol 300mg,other,46.0,synthetic,5000,0.5,32.5
2025-02-03,57237053101,Allopurinol 300mg,other,28.0,synthetic,5000,0.5,35.6
2025-02-10,57237053101,Allopurinol 300mg,other,43.0,synthetic,5000,0.5,32.4
2025-02-17,57237053101,Allopurinol 300mg,other,41.0,synthetic,5000,0.5,35.7
2025-02-24,57237053101,Allopurinol 300mg,other,42.0,synthetic,5000,0.5,31.9
2025-03-03,57237053101,Allopurinol 300mg,other,30.0,synthetic,5000,0.5,32.4
2025-03-10,57237053101,Allopurinol 300mg,other,25.0,synthetic,5000,0.5,32.2
2025-03-17,57237053101,Allopurinol 300mg,other,35.0,synthetic,5000,0.5,31.6
2025-03-24,57237053101,Allopurinol 300mg,other,33.0,synthetic,5000,0.5,32.9
2025-03-31,57237053101,Allopurinol 300mg,other,39.0,synthetic,5000,0.5,32.3
2025-04-07,57237053101,Allopurinol 300mg,other,31.0,synthetic,5000,0.5,32.9
2025-04-14,57237053101,Allopurinol 300mg,other,34.0,synthetic,5000,0.5,32.7
2025-04-21,57237053101,Allopurinol 300mg,other,40.0,synthetic,5000,0.5,33.5
2025-04-28,57237053101,Allopurinol 300mg,other,40.0,synthetic,5000,0.5,31.4
2025-05-05,57237053101,Allopurinol 300mg,other,28.0,synthetic,5000,0.5,33.2
2025-05-12,57237053101,Allopurinol 300mg,other,24.0,synthetic,5000,0.5,31.3
2025-05-19,57237053101,Allopurinol 300mg,other,34.0,synthetic,5000,0.5,32.0
2025-05-26,57237053101,Allopurinol 300mg,other,31.0,synthetic,5000,0.5,32.1
2025-06-02,57237053101,Allopurinol 300mg,other,41.0,synthetic,5000,0.5,30.6
2025-06-09,57237053101,Allopurinol 300mg,other,33.0,synthetic,5000,0.5,31.8
2025-06-16,57237053101,Allopurinol 300mg,other,34.0,synthetic,5000,0.5,31.6
2025-06-23,57237053101,Allopurinol 300mg,other,29.0,synthetic,5000,0.5,30.5
2025-06-30,57237053101,Allopurinol 300mg,other,36.0,synthetic,5000,0.5,30.1
2025-01-06,57237054101,Colchicine 0.6mg,other,23.0,synthetic,5000,0.5,25.7
2025-01-13,57237054101,Colchicine 0.6mg,other,25.0,synthetic,5000,0.5,30.3
2025-01-20,57237054101,Colchicine 0.6mg,other,22.0,synthetic,5000,0.5,25.4
2025-01-27,57237054101,Colchicine 0.6mg,other,28.0,synthetic,5000,0.5,25.1
2025-02-03,57237054101,Colchicine 0.6mg,other,20.0,synthetic,5000,0.5,28.0
2025-02-10,57237054101,Colchicine 0.6mg,other,26.0,synthetic,5000,0.5,27.5
2025-02-17,57237054101,Colchicine 0.6mg,other,24.0,synthetic,5000,0.5,27.0
2025-02-24,57237054101,Colchicine 0.6mg,other,20.0,synthetic,5000,0.5,27.4
2025-03-03,57237054101,Colchicine 0.6mg,other,26.0,synthetic,5000,0.5,26.9
2025-03-10,57237054101,Colchicine 0.6mg,other,27.0,synthetic,5000,0.5,27.0
2025-03-17,57237054101,Colchicine 0.6mg,other,27.0,synthetic,5000,0.5,26.6
2025-03-24,57237054101,Colchicine 0.6mg,other,27.0,synthetic,5000,0.5,26.3
2025-03-31,57237054101,Colchicine 0.6mg,other,38.0,synthetic,5000,0.5,26.0
2025-04-07,57237054101,Colchicine 0.6mg,other,35.0,synthetic,5000,0.5,26.9
2025-04-14,57237054101,Colchicine 0.6mg,other,37.0,synthetic,5000,0.5,26.5
2025-04-21,57237054101,Colchicine 0.6mg,other,27.0,synthetic,5000,0.5,26.7
2025-04-28,57237054101,Colchicine 0.6mg,other,31.0,synthetic,5000,0.5,26.5
2025-05-05,57237054101,Colchicine 0.6mg,other,17.0,synthetic,5000,0.5,26.2
2025-05-12,57237054101,Colchicine 0.6mg,other,21.0,synthetic,5000,0.5,26.2
2025-05-19,57237054101,Colchicine 0.6mg,other,30.0,synthetic,5000,0.5,25.9
2025-05-26,57237054101,Colchicine 0.6mg,other,33.0,synthetic,5000,0.5,25.5
2025-06-02,57237054101,Colchicine 0.6mg,other,32.0,synthetic,5000,0.5,26.0
2025-06-09,57237054101,Colchicine 0.6mg,other,24.0,synthetic,5000,0.5,25.6
2025-06-16,57237054101,Colchicine 0.6mg,other,22.0,synthetic,5000,0.5,25.6
2025-06-23,57237054101,Colchicine 0.6mg,other,23.0,synthetic,5000,0.5,25.6
2025-06-30,57237054101,Colchicine 0.6mg,other,40.0,synthetic,5000,0.5,25.4
2025-01-06,57237055101,Finasteride 5mg,other,20.0,synthetic,5000,0.5,28.0
2025-01-13,57237055101,Finasteride 5mg,other,38.0,synthetic,5000,0.5,26.4
2025-01-20,57237055101,Finasteride 5mg,other,19.0,synthetic,5000,0.5,30.6
2025-01-27,57237055101,Finasteride 5mg,other,22.0,synthetic,5000,0.5,24.9
2025-02-03,57237055101,Finasteride 5mg,other,26.0,synthetic,5000,0.5,26.5
2025-02-10,57237055101,Finasteride 5mg,other,34.0,synthetic,5000,0.5,28.2
2025-02-17,57237055101,Finasteride 5mg,other,35.0,synthetic,5000,0.5,28.2
2025-02-24,57237055101,Finasteride 5mg,other,34.0,synthetic,5000,0.5,27.1
2025-03-03,57237055101,Finasteride 5mg,other,37.0,synthetic,5000,0.5,27.5
2025-03-10,57237055101,Finasteride 5mg,other,23.0,synthetic,5000,0.5,26.7
2025-03-17,57237055101,Finasteride 5mg,other,26.0,synthetic,5000,0.5,26.6
2025-03-24,57237055101,Finasteride 5mg,other,28.0,synthetic,5000,0.5,26.6
2025-03-31,57237055101,Finasteride 5mg,other,29.0,synthetic,5000,0.5,25.7
2025-04-07,57237055101,Finasteride 5mg,other,20.0,synthetic,5000,0.5,25.5
2025-04-14,57237055101,Finasteride 5mg,other,29.0,synthetic,5000,0.5,26.7
2025-04-21,57237055101,Finasteride 5mg,other,26.0,synthetic,5000,0.5,27.9
2025-04-28,57237055101,Finasteride 5mg,other,28.0,synthetic,5000,0.5,26.2
2025-05-05,57237055101,Finasteride 5mg,other,32.0,synthetic,5000,0.5,27.2
2025-05-12,57237055101,Finasteride 5mg,other,31.0,synthetic,5000,0.5,26.7
2025-05-19,57237055101,Finasteride 5mg,other,25.0,synthetic,5000,0.5,26.4
2025-05-26,57237055101,Finasteride 5mg,other,21.0,synthetic,5000,0.5,26.2
2025-06-02,57237055101,Finasteride 5mg,other,31.0,synthetic,5000,0.5,26.4
2025-06-09,57237055101,Finasteride 5mg,other,30.0,synthetic,5000,0.5,25.8
2025-06-16,57237055101,Finasteride 5mg,other,39.0,synthetic,5000,0.5,26.1
2025-06-23,57237055101,Finasteride 5mg,other,17.0,synthetic,5000,0.5,25.9
2025-06-30,57237055101,Finasteride 5mg,other,26.0,synthetic,5000,0.5,25.9
2025-01-06,57237056101,Sildenafil 50mg,other,19.0,synthetic,5000,0.5,16.5
2025-01-13,57237056101,Sildenafil 50mg,other,20.0,synthetic,5000,0.5,17.6
2025-01-20,57237056101,Sildenafil 50mg,other,23.0,synthetic,5000,0.5,18.0
2025-01-27,57237056101,Sildenafil 50mg,other,22.0,synthetic,5000,0.5,17.4
2025-02-03,57237056101,Sildenafil 50mg,other,23.0,synthetic,5000,0.5,20.8
2025-02-10,57237056101,Sildenafil 50mg,other,25.0,synthetic,5000,0.5,18.3
2025-02-17,57237056101,Sildenafil 50mg,other,16.0,synthetic,5000,0.5,16.4
2025-02-24,57237056101,Sildenafil 50mg,other,21.0,synthetic,5000,0.5,19.5
2025-03-03,57237056101,Sildenafil 50mg,other,23.0,synthetic,5000,0.5,17.6
2025-03-10,57237056101,Sildenafil 50mg,other,23.0,synthetic,5000,0.5,18.6
2025-03-17,57237056101,Sildenafil 50mg,other,24.0,synthetic,5000,0.5,17.9
2025-03-24,57237056101,Sildenafil 50mg,other,22.0,synthetic,5000,0.5,17.1
2025-03-31,57237056101,Sildenafil 50mg,other,25.0,synthetic,5000,0.5,18.4
2025-04-07,57237056101,Sildenafil 50mg,other,14.0,synthetic,5000,0.5,17.4
2025-04-14,57237056101,Sildenafil 50mg,other,26.0,synthetic,5000,0.5,18.2
2025-04-21,57237056101,Sildenafil 50mg,other,13.0,synthetic,5000,0.5,16.8
2025-04-28,57237056101,Sildenafil 50mg,other,18.0,synthetic,5000,0.5,16.7
2025-05-05,57237056101,Sildenafil 50mg,other,22.0,synthetic,5000,0.5,17.6
2025-05-12,57237056101,Sildenafil 50mg,other,22.0,synthetic,5000,0.5,16.7
2025-05-19,57237056101,Sildenafil 50mg,other,16.0,synthetic,5000,0.5,17.4
2025-05-26,57237056101,Sildenafil 50mg,other,15.0,synthetic,5000,0.5,16.8
2025-06-02,57237056101,Sildenafil 50mg,other,23.0,synthetic,5000,0.5,16.9
2025-06-09,57237056101,Sildenafil 50mg,other,27.0,synthetic,5000,0.5,16.8
2025-06-16,57237056101,Sildenafil 50mg,other,23.0,synthetic,5000,0.5,16.9
2025-06-23,57237056101,Sildenafil 50mg,other,16.0,synthetic,5000,0.5,16.8
2025-06-30,57237056101,Sildenafil 50mg,other,16.0,synthetic,5000,0.5,16.9
2025-01-06,57237057101,Topiramate 25mg,other,23.0,synthetic,5000,0.5,19.5
2025-01-13,57237057101,Topiramate 25mg,other,26.0,synthetic,5000,0.5,19.1
2025-01-20,57237057101,Topiramate 25mg,other,20.0,synthetic,5000,0.5,18.2
2025-01-27,57237057101,Topiramate 25mg,other,18.0,synthetic,5000,0.5,19.1
2025-02-03,57237057101,Topiramate 25mg,other,22.0,synthetic,5000,0.5,18.5
2025-02-10,57237057101,Topiramate 25mg,other,20.0,synthetic,5000,0.5,20.5
2025-02-17,57237057101,Topiramate 25mg,other,27.0,synthetic,5000,0.5,20.0
2025-02-24,57237057101,Topiramate 25mg,other,21.0,synthetic,5000,0.5,18.5
2025-03-03,57237057101,Topiramate 25mg,other,29.0,synthetic,5000,0.5,18.5
2025-03-10,57237057101,Topiramate 25mg,other,12.0,synthetic,5000,0.5,18.7
2025-03-17,57237057101,Topiramate 25mg,other,13.0,synthetic,5000,0.5,18.6
2025-03-24,57237057101,Topiramate 25mg,other,13.0,synthetic,5000,0.5,18.3
2025-03-31,57237057101,Topiramate 25mg,other,26.0,synthetic,5000,0.5,18.3
2025-04-07,57237057101,Topiramate 25mg,other,21.0,synthetic,5000,0.5,18.2
2025-04-14,57237057101,Topiramate 25mg,other,19.0,synthetic,5000,0.5,18.3
2025-04-21,57237057101,Topiramate 25mg,other,20.0,synthetic,5000,0.5,18.4
2025-04-28,57237057101,Topiramate 25mg,other,17.0,synthetic,5000,0.5,18.4
2025-05-05,57237057101,Topiramate 25mg,other,21.0,synthetic,5000,0.5,18.1
2025-05-12,57237057101,Topiramate 25mg,other,17.0,synthetic,5000,0.5,18.5
2025-05-19,57237057101,Topiramate 25mg,other,21.0,synthetic,5000,0.5,18.1
2025-05-26,57237057101,Topiramate 25mg,other,21.0,synthetic,5000,0.5,18.3
2025-06-02,57237057101,Topiramate 25mg,other,19.0,synthetic,5000,0.5,18.2
2025-06-09,57237057101,Topiramate 25mg,other,19.0,synthetic,5000,0.5,18.5
2025-06-16,57237057101,Topiramate 25mg,other,26.0,synthetic,5000,0.5,18.2
2025-06-23,57237057101,Topiramate 25mg,other,23.0,synthetic,5000,0.5,18.5
2025-06-30,57237057101,Topiramate 25mg,other,20.0,synthetic,5000,0.5,18.2
2025-01-06,57237058101,Quetiapine 25mg,other,32.0,synthetic,5000,0.5,24.3
2025-01-13,57237058101,Quetiapine 25mg,other,27.0,synthetic,5000,0.5,23.0
2025-01-20,57237058101,Quetiapine 25mg,other,21.0,synthetic,5000,0.5,29.3
2025-01-27,57237058101,Quetiapine 25mg,other,18.0,synthetic,5000,0.5,22.7
2025-02-03,57237058101,Quetiapine 25mg,other,21.0,synthetic,5000,0.5,25.4
2025-02-10,57237058101,Quetiapine 25mg,other,21.0,synthetic,5000,0.5,26.8
2025-02-17,57237058101,Quetiapine 25mg,other,27.0,synthetic,5000,0.5,23.4
2025-02-24,57237058101,Quetiapine 25mg,other,16.0,synthetic,5000,0.5,24.7
2025-03-03,57237058101,Quetiapine 25mg,other,23.0,synthetic,5000,0.5,25.8
2025-03-10,57237058101,Quetiapine 25mg,other,28.0,synthetic,5000,0.5,24.4
2025-03-17,57237058101,Quetiapine 25mg,other,28.0,synthetic,5000,0.5,24.5
2025-03-24,57237058101,Quetiapine 25mg,other,24.0,synthetic,5000,0.5,24.9
2025-03-31,57237058101,Quetiapine 25mg,other,33.0,synthetic,5000,0.5,23.9
2025-04-07,57237058101,Quetiapine 25mg,other,32.0,synthetic,5000,0.5,24.5
2025-04-14,57237058101,Quetiapine 25mg,other,39.0,synthetic,5000,0.5,24.4
2025-04-21,57237058101,Quetiapine 25mg,other,29.0,synthetic,5000,0.5,24.0
2025-04-28,57237058101,Quetiapine 25mg,other,28.0,synthetic,5000,0.5,24.1
2025-05-05,57237058101,Quetiapine 25mg,other,27.0,synthetic,5000,0.5,24.3
2025-05-12,57237058101,Quetiapine 25mg,other,32.0,synthetic,5000,0.5,24.3
2025-05-19,57237058101,Quetiapine 25mg,other,29.0,synthetic,5000,0.5,24.6
2025-05-26,57237058101,Quetiapine 25mg,other,29.0,synthetic,5000,0.5,24.3
2025-06-02,57237058101,Quetiapine 25mg,other,17.0,synthetic,5000,0.5,24.0
2025-06-09,57237058101,Quetiapine 25mg,other,35.0,synthetic,5000,0.5,24.1
2025-06-16,57237058101,Quetiapine 25mg,other,29.0,synthetic,5000,0.5,24.0
2025-06-23,57237058101,Quetiapine 25mg,other,27.0,synthetic,5000,0.5,23.7
2025-06-30,57237058101,Quetiapine 25mg,other,32.0,synthetic,5000,0.5,24.1
2025-01-06,57237059101,Aripiprazole 10mg,other,18.0,synthetic,5000,0.5,22.1
2025-01-13,57237059101,Aripiprazole 10mg,other,22.0,synthetic,5000,0.5,16.0
2025-01-20,57237059101,Aripiprazole 10mg,other,15.0,synthetic,5000,0.5,20.8
2025-01-27,57237059101,Aripiprazole 10mg,other,27.0,synthetic,5000,0.5,18.8
2025-02-03,57237059101,Aripiprazole 10mg,other,21.0,synthetic,5000,0.5,18.8
2025-02-10,57237059101,Aripiprazole 10mg,other,31.0,synthetic,5000,0.5,20.4
2025-02-17,57237059101,Aripiprazole 10mg,other,24.0,synthetic,5000,0.5,17.3
2025-02-24,57237059101,Aripiprazole 10mg,other,22.0,synthetic,5000,0.5,18.3
2025-03-03,57237059101,Aripiprazole 10mg,other,19.0,synthetic,5000,0.5,18.9
2025-03-10,57237059101,Aripiprazole 10mg,other,25.0,synthetic,5000,0.5,19.5
2025-03-17,57237059101,Aripiprazole 10mg,other,11.0,synthetic,5000,0.5,19.2
2025-03-24,57237059101,Aripiprazole 10mg,other,27.0,synthetic,5000,0.5,17.7
2025-03-31,57237059101,Aripiprazole 10mg,other,23.0,synthetic,5000,0.5,18.7
2025-04-07,57237059101,Aripiprazole 10mg,other,30.0,synthetic,5000,0.5,18.2
2025-04-14,57237059101,Aripiprazole 10mg,other,24.0,synthetic,5000,0.5,18.5
2025-04-21,57237059101,Aripiprazole 10mg,other,15.0,synthetic,5000,0.5,18.7
2025-04-28,57237059101,Aripiprazole 10mg,other,29.0,synthetic,5000,0.5,17.4
2025-05-05,57237059101,Aripiprazole 10mg,other,17.0,synthetic,5000,0.5,18.4
2025-05-12,57237059101,Aripiprazole 10mg,other,27.0,synthetic,5000,0.5,17.8
2025-05-19,57237059101,Aripiprazole 10mg,other,23.0,synthetic,5000,0.5,17.9
2025-05-26,57237059101,Aripiprazole 10mg,other,17.0,synthetic,5000,0.5,17.8
2025-06-02,57237059101,Aripiprazole 10mg,other,15.0,synthetic,5000,0.5,16.8
2025-06-09,57237059101,Aripiprazole 10mg,other,27.0,synthetic,5000,0.5,17.9
2025-06-16,57237059101,Aripiprazole 10mg,other,20.0,synthetic,5000,0.5,16.8
2025-06-23,57237059101,Aripiprazole 10mg,other,27.0,synthetic,5000,0.5,16.7
2025-06-30,57237059101,Aripiprazole 10mg,other,23.0,synthetic,5000,0.5,16.9
2025-01-06,57237060101,Duloxetine 30mg,other,39.0,synthetic,5000,0.5,34.0
2025-01-13,57237060101,Duloxetine 30mg,other,38.0,synthetic,5000,0.5,33.6
2025-01-20,57237060101,Duloxetine 30mg,other,40.0,synthetic,5000,0.5,33.5
2025-01-27,57237060101,Duloxetine 30mg,other,24.0,synthetic,5000,0.5,33.2
2025-02-03,57237060101,Duloxetine 30mg,other,28.0,synthetic,5000,0.5,33.3
2025-02-10,57237060101,Duloxetine 30mg,other,33.0,synthetic,5000,0.5,33.6
2025-02-17,57237060101,Duloxetine 30mg,other,31.0,synthetic,5000,0.5,35.3
2025-02-24,57237060101,Duloxetine 30mg,other,35.0,synthetic,5000,0.5,32.7
2025-03-03,57237060101,Duloxetine 30mg,other,26.0,synthetic,5000,0.5,33.9
2025-03-10,57237060101,Duloxetine 30mg,other,28.0,synthetic,5000,0.5,34.7
2025-03-17,57237060101,Duloxetine 30mg,other,24.0,synthetic,5000,0.5,34.1
2025-03-24,57237060101,Duloxetine 30mg,other,21.0,synthetic,5000,0.5,33.5
2025-03-31,57237060101,Duloxetine 30mg,other,32.0,synthetic,5000,0.5,34.0
2025-04-07,57237060101,Duloxetine 30mg,other,30.0,synthetic,5000,0.5,33.4
2025-04-14,57237060101,Duloxetine 30mg,other,45.0,synthetic,5000,0.5,32.3
2025-04-21,57237060101,Duloxetine 30mg,other,37.0,synthetic,5000,0.5,34.3
2025-04-28,57237060101,Duloxetine 30mg,other,27.0,synthetic,5000,0.5,32.4
2025-05-05,57237060101,Duloxetine 30mg,other,27.0,synthetic,5000,0.5,32.3
2025-05-12,57237060101,Duloxetine 30mg,other,35.0,synthetic,5000,0.5,32.9
2025-05-19,57237060101,Duloxetine 30mg,other,26.0,synthetic,5000,0.5,32.3
2025-05-26,57237060101,Duloxetine 30mg,other,29.0,synthetic,5000,0.5,32.0
2025-06-02,57237060101,Duloxetine 30mg,other,35.0,synthetic,5000,0.5,33.2
2025-06-09,57237060101,Duloxetine 30mg,other,37.0,synthetic,5000,0.5,32.7
2025-06-16,57237060101,Duloxetine 30mg,other,43.0,synthetic,5000,0.5,34.3
2025-06-23,57237060101,Duloxetine 30mg,other,30.0,synthetic,5000,0.5,33.3
2025-06-30,57237060101,Duloxetine 30mg,other,27.0,synthetic,5000,0.5,32.4
2025-01-06,57237061101,Venlafaxine ER 75mg,other,26.0,synthetic,5000,0.5,35.3
2025-01-13,57237061101,Venlafaxine ER 75mg,other,31.0,synthetic,5000,0.5,31.3
2025-01-20,57237061101,Venlafaxine ER 75mg,other,23.0,synthetic,5000,0.5,33.7
2025-01-27,57237061101,Venlafaxine ER 75mg,other,40.0,synthetic,5000,0.5,30.7
2025-02-03,57237061101,Venlafaxine ER 75mg,other,31.0,synthetic,5000,0.5,33.3
2025-02-10,57237061101,Venlafaxine ER 75mg,other,38.0,synthetic,5000,0.5,31.3
2025-02-17,57237061101,Venlafaxine ER 75mg,other,37.0,synthetic,5000,0.5,33.4
2025-02-24,57237061101,Venlafaxine ER 75mg,other,32.0,synthetic,5000,0.5,31.4
2025-03-03,57237061101,Venlafaxine ER 75mg,other,32.0,synthetic,5000,0.5,32.8
2025-03-10,57237061101,Venlafaxine ER 75mg,other,43.0,synthetic,5000,0.5,32.9
2025-03-17,57237061101,Venlafaxine ER 75mg,other,39.0,synthetic,5000,0.5,32.2
2025-03-24,57237061101,Venlafaxine ER 75mg,other,36.0,synthetic,5000,0.5,32.4
2025-03-31,57237061101,Venlafaxine ER 75mg,other,31.0,synthetic,5000,0.5,31.3
2025-04-07,57237061101,Venlafaxine ER 75mg,other,24.0,synthetic,5000,0.5,33.2
2025-04-14,57237061101,Venlafaxine ER 75mg,other,34.0,synthetic,5000,0.5,30.7
2025-04-21,57237061101,Venlafaxine ER 75mg,other,28.0,synthetic,5000,0.5,33.4
2025-04-28,57237061101,Venlafaxine ER 75mg,other,33.0,synthetic,5000,0.5,30.4
2025-05-05,57237061101,Venlafaxine ER 75mg,other,30.0,synthetic,5000,0.5,31.0
2025-05-12,57237061101,Venlafaxine ER 75mg,other,28.0,synthetic,5000,0.5,31.2
2025-05-19,57237061101,Venlafaxine ER 75mg,other,31.0,synthetic,5000,0.5,30.1
2025-05-26,57237061101,Venlafaxine ER 75mg,other,38.0,synthetic,5000,0.5,30.9
2025-06-02,57237061101,Venlafaxine ER 75mg,other,30.0,synthetic,5000,0.5,30.0
2025-06-09,57237061101,Venlafaxine ER 75mg,other,35.0,synthetic,5000,0.5,30.0
2025-06-16,57237061101,Venlafaxine ER 75mg,other,42.0,synthetic,5000,0.5,27.3
2025-06-23,57237061101,Venlafaxine ER 75mg,other,35.0,synthetic,5000,0.5,28.5
2025-06-30,57237061101,Venlafaxine ER 75mg,other,42.0,synthetic,5000,0.5,28.9
2025-01-06,57237062101,Memantine 10mg,other,20.0,synthetic,5000,0.5,22.9
2025-01-13,57237062101,Memantine 10mg,other,19.0,synthetic,5000,0.5,9.3
2025-01-20,57237062101,Memantine 10mg,other,16.0,synthetic,5000,0.5,22.6
2025-01-27,57237062101,Memantine 10mg,other,26.0,synthetic,5000,0.5,17.4
2025-02-03,57237062101,Memantine 10mg,other,20.0,synthetic,5000,0.5,15.8
2025-02-10,57237062101,Memantine 10mg,other,20.0,synthetic,5000,0.5,19.6
2025-02-17,57237062101,Memantine 10mg,other,14.0,synthetic,5000,0.5,22.9
2025-02-24,57237062101,Memantine 10mg,other,29.0,synthetic,5000,0.5,15.5
2025-03-03,57237062101,Memantine 10mg,other,18.0,synthetic,5000,0.5,18.9
2025-03-10,57237062101,Memantine 10mg,other,20.0,synthetic,5000,0.5,20.2
2025-03-17,57237062101,Memantine 10mg,other,20.0,synthetic,5000,0.5,15.6
2025-03-24,57237062101,Memantine 10mg,other,29.0,synthetic,5000,0.5,19.8
2025-03-31,57237062101,Memantine 10mg,other,30.0,synthetic,5000,0.5,17.3
2025-04-07,57237062101,Memantine 10mg,other,13.0,synthetic,5000,0.5,16.3
2025-04-14,57237062101,Memantine 10mg,other,29.0,synthetic,5000,0.5,19.0
2025-04-21,57237062101,Memantine 10mg,other,20.0,synthetic,5000,0.5,17.4
2025-04-28,57237062101,Memantine 10mg,other,22.0,synthetic,5000,0.5,17.7
2025-05-05,57237062101,Memantine 10mg,other,24.0,synthetic,5000,0.5,17.2
2025-05-12,57237062101,Memantine 10mg,other,22.0,synthetic,5000,0.5,16.8
2025-05-19,57237062101,Memantine 10mg,other,21.0,synthetic,5000,0.5,17.1
2025-05-26,57237062101,Memantine 10mg,other,15.0,synthetic,5000,0.5,16.8
2025-06-02,57237062101,Memantine 10mg,other,21.0,synthetic,5000,0.5,16.9
2025-06-09,57237062101,Memantine 10mg,other,20.0,synthetic,5000,0.5,16.8
2025-06-16,57237062101,Memantine 10mg,other,30.0,synthetic,5000,0.5,16.9
2025-06-23,57237062101,Memantine 10mg,other,26.0,synthetic,5000,0.5,16.8
2025-06-30,57237062101,Memantine 10mg,other,32.0,synthetic,5000,0.5,16.7
2025-01-06,57237063101,Donepezil 10mg,other,24.0,synthetic,5000,0.5,31.1
2025-01-13,57237063101,Donepezil 10mg,other,39.0,synthetic,5000,0.5,2.9
2025-01-20,57237063101,Donepezil 10mg,other,31.0,synthetic,5000,0.5,26.7
2025-01-27,57237063101,Donepezil 10mg,other,20.0,synthetic,5000,0.5,23.6
2025-02-03,57237063101,Donepezil 10mg,other,32.0,synthetic,5000,0.5,9.6
2025-02-10,57237063101,Donepezil 10mg,other,28.0,synthetic,5000,0.5,26.6
2025-02-17,57237063101,Donepezil 10mg,other,35.0,synthetic,5000,0.5,23.4
2025-02-24,57237063101,Donepezil 10mg,other,35.0,synthetic,5000,0.5,13.5
2025-03-03,57237063101,Donepezil 10mg,other,20.0,synthetic,5000,0.5,26.5
2025-03-10,57237063101,Donepezil 10mg,other,33.0,synthetic,5000,0.5,20.2
2025-03-17,57237063101,Donepezil 10mg,other,28.0,synthetic,5000,0.5,15.4
2025-03-24,57237063101,Donepezil 10mg,other,24.0,synthetic,5000,0.5,23.2
2025-03-31,57237063101,Donepezil 10mg,other,30.0,synthetic,5000,0.5,18.3
2025-04-07,57237063101,Donepezil 10mg,other,24.0,synthetic,5000,0.5,16.8
2025-04-14,57237063101,Donepezil 10mg,other,34.0,synthetic,5000,0.5,18.9
2025-04-21,57237063101,Donepezil 10mg,other,19.0,synthetic,5000,0.5,16.9
2025-04-28,57237063101,Donepezil 10mg,other,29.0,synthetic,5000,0.5,17.4
2025-05-05,57237063101,Donepezil 10mg,other,21.0,synthetic,5000,0.5,18.5
2025-05-12,57237063101,Donepezil 10mg,other,27.0,synthetic,5000,0.5,15.9
2025-05-19,57237063101,Donepezil 10mg,other,22.0,synthetic,5000,0.5,18.1
